run_rank,unitid,ipeds_name,total_attendees,company_variants,company_types,best_match_score,needs_match_review,currently_precomputed_local,selection_tier,data_readiness_score,bachelor_users_2005_2025,recent_bachelor_users_2020_2025,readiness_num,force_include_for_june5_503_run,batch_id
128,441663,Institute of Technology,3,Massachusetts Institute of Technology (MIT) UPOP,College 4 Year Private,100.0,no,no,,,,,,yes,june5-4yr-03
129,110671,University of California-Riverside,2,University of California - Riverside - Career Center,College 4 Year Public,100.0,no,no,strong,92.1,59363.0,21709.0,92.1,yes,june5-4yr-03
130,201441,Bowling Green State University-Main Campus,2,Bowling Green State University - Career Center,College 4 Year Public,100.0,no,no,strong,88.4,39838.0,10645.0,88.4,yes,june5-4yr-03
131,139658,Emory University,2,Emory University; Emory University - Career Center,College 4 Year Private,100.0,no,no,strong,87.4,32157.0,11009.0,87.4,yes,june5-4yr-03
132,202480,University of Dayton,2,University of Dayton,College 4 Year Private,100.0,no,no,strong,87.0,27694.0,8928.0,87.0,yes,june5-4yr-03
133,227368,The University of Texas Rio Grande Valley,2,The University of Texas - Rio Grande Valley,College 4 Year Public,100.0,no,no,strong,86.6,29250.0,9836.0,86.6,yes,june5-4yr-03
134,141574,University of Hawaii at Manoa,2,University of Hawaii at Manoa - Shidler College of Business,College 4 Year Public,100.0,no,no,strong,83.8,28319.0,8698.0,83.8,yes,june5-4yr-03
135,181394,University of Nebraska at Omaha,2,University of Nebraska at Omaha - College of Business Administration; University of Nebraska at Omaha – Academic & Career Development Center,College 4 Year Public,100.0,no,no,strong,82.1,26386.0,8360.0,82.1,yes,june5-4yr-03
136,450933,Columbia Southern University,2,Columbia Southern University,College 4 Year Private,100.0,no,no,strong,80.4,31210.0,10787.0,80.4,yes,june5-4yr-03
137,122931,Santa Clara University,2,Santa Clara University,College 4 Year Private,100.0,no,no,strong,79.9,22927.0,7687.0,79.9,yes,june5-4yr-03
138,122436,University of San Diego,2,University of San Diego,College 4 Year Private,100.0,no,no,strong,77.0,22008.0,6765.0,77.0,yes,june5-4yr-03
139,233277,Radford University,2,Radford University,College 4 Year Public,100.0,no,no,strong,77.0,22441.0,5011.0,77.0,yes,june5-4yr-03
140,141334,University of West Georgia,2,University of West Georgia,College 4 Year Public,100.0,no,no,strong,75.9,20531.0,5897.0,75.9,yes,june5-4yr-03
141,199847,Wake Forest University,2,Wake Forest University - OPCD; Wake Forest University - Office of Personal & Career Development,College 4 Year Private,100.0,no,no,strong,75.6,20385.0,6786.0,75.6,yes,june5-4yr-03
142,178411,Missouri University of Science and Technology,2,Missouri University of Science & Technology,College 4 Year Public,100.0,no,no,usable,74.8,17672.0,5571.0,74.8,yes,june5-4yr-03
143,409698,California State University-Monterey Bay,2,California State University - Monterey Bay,College 4 Year Public,100.0,no,no,usable,73.0,16215.0,6215.0,73.0,yes,june5-4yr-03
144,110361,California Baptist University,2,California Baptist University,College 4 Year Private,100.0,no,no,usable,72.5,16849.0,7678.0,72.5,yes,june5-4yr-03
145,106704,University of Central Arkansas,2,University of Central Arkansas,College 4 Year Public,100.0,no,no,usable,70.3,17379.0,4841.0,70.3,yes,june5-4yr-03
146,130253,Sacred Heart University,2,Sacred Heart University - Office of Career Development,College 4 Year Private,100.0,no,no,usable,68.2,15360.0,5643.0,68.2,yes,june5-4yr-03
147,240277,University of Wisconsin-Green Bay,2,University of Wisconsin - Green Bay,College 4 Year Public,100.0,no,no,usable,66.5,14080.0,4219.0,66.5,yes,june5-4yr-03
148,157401,Murray State University,2,Murray State University,College 4 Year Public,100.0,no,no,usable,65.8,16557.0,4214.0,65.8,yes,june5-4yr-03
149,217165,Bryant University,2,Bryant University,College 4 Year Private,100.0,no,no,usable,62.8,13793.0,3963.0,62.8,yes,june5-4yr-03
150,133881,Florida Institute of Technology,2,Florida Institute of Technology,College 4 Year Private,100.0,no,no,usable,62.1,13806.0,4379.0,62.1,yes,june5-4yr-03
